DocID,Title,Authors,Category
015220,"The Life and Work of Susan B. Anthony (Volume 1 of 2)
Including Public Addresses, Her Own Letters and Many From Her Contemporaries During Fifty Years","Harper, Ida Husted, 1851-1931",J
015221,A New Conscience and an Ancient Evil,"Addams, Jane, 1860-1935",H
015222,Looking Seaward Again,"Runciman, Walter Runciman, Baron, 1847-1937",G
015229,"A Review of the Resources and Industries of the State of Washington, 1909","Howell, Ithamar M. (Ithamar Martindale), 1866-1920",H
015231,"The American Missionary — Volume 44, No. 02, February, 1890",Various,B
015248,Success (Second Edition),"Beaverbrook, Max Aitken, Baron, 1879-1964",H
015250,Myths and Legends of China,"Werner, E. T. C. (Edward Theodore Chalmers), 1864-1954",G
015251,The Biography of Robert Murray M'Cheyne,"Bonar, Andrew A. (Andrew Alexander), 1810-1892",B
015255,"Hinduism and Buddhism, An Historical Sketch, Vol. 1","Eliot, Charles, 1862-1931",B
015260,"A Portraiture of Quakerism, Volume 1
Taken from a View of the Education and Discipline, Social Manners, Civil and Political Economy, Religious Principles and Character, of the Society of Friends","Clarkson, Thomas, 1760-1846",B
015261,"A Portraiture of Quakerism, Volume 2
Taken from a View of the Education and Discipline, Social Manners, Civil and Political Economy, Religious Principles and Character, of the Society of Friends","Clarkson, Thomas, 1760-1846",B
015262,"Christianity and Islam in Spain, A.D. 756-1031","Haines, Charles Reginald",B
015266,What Peace Means,"Van Dyke, Henry, 1852-1933",B
015268,"John Stuart Mill; His Life and Works
Twelve Sketches by Herbert Spencer, Henry Fawcett, Frederic Harrison, and Other Distinguished Authors","Bourne, H. R. Fox (Henry Richard Fox), 1837-1909 [Contributor]; Cairnes, John Elliot, 1823-1875 [Contributor]; Fawcett, Henry, 1833-1884 [Contributor]; Fawcett, Millicent Garrett, Dame, 1847-1929 [Contributor]; Harrison, Frederic, 1831-1923 [Contributor]; Hunter, W. A. (William Alexander), 1844-1898 [Contributor]; Levy, J. H. (Joseph Hiam), 1838-1913 [Contributor]; Minto, William, 1845-1893 [Contributor]; Spencer, Herbert, 1820-1903 [Contributor]; Thornton, William Thomas, 1813-1880 [Contributor]; Trimen, Henry, 1843-1896 [Contributor]",B
015293,"Influences of Geographic Environment
On the Basis of Ratzel's System of Anthropo-Geography","Semple, Ellen Churchill, 1863-1932",G
015304,"A Portraiture of Quakerism, Volume 3
Taken from a View of the Education and Discipline, Social Manners, Civil and Political Economy, Religious Principles and Character, of the Society of Friends","Clarkson, Thomas, 1760-1846",B
015319,"The government class book
Designed for the instruction of youth in the principles of constitutional government and the rights and duties of citizens.","Young, Andrew W. (Andrew White), 1802-1877",J
015359,The Negro,"Du Bois, W. E. B. (William Edward Burghardt), 1868-1963",H
015362,"The American Missionary — Volume 44, No. 03, March, 1890",Various,B
015376,"A General History and Collection of Voyages and Travels, Volume 11
Arranged in Systematic Order: Forming a Complete History
of the Origin and Progress of Navigation, Discovery, and
Commerce, by Sea and Land, from the Earliest Ages to the
Present Time","Kerr, Robert, 1755-1813",G
015379,"Robert Moffat, the missionary hero of Kuruman","Deane, David J.",B
015399,"The Interesting Narrative of the Life of Olaudah Equiano, Or Gustavus Vassa, The African
Written By Himself","Equiano, Olaudah, 1745-1797",H
015412,"The Virgin-Birth of Our Lord
A paper read (in substance) before the confraternity of the Holy Trinity at Cambridge","Randolph, B. W. (Berkeley William), 1858-1925",B
015419,Letters to a Daughter and A Little Sermon to School Girls,"Starrett, Helen Ekin, 1840-1920",B
015420,Broken Homes: A Study of Family Desertion and its Social Treatment,"Colcord, Joanna C. (Joanna Carver), 1882-1960",H
015425,"A General History and Collection of Voyages and Travels, Volume 17
Arranged in Systematic Order: Forming a Complete History
of the Origin and Progress of Navigation, Discovery, and
Commerce, by Sea and Land, from the Earliest Ages to the
Present Time","Kerr, Robert, 1755-1813",G
015487,Democracy and Social Ethics,"Addams, Jane, 1860-1935",H
015489,Dream Psychology: Psychoanalysis for Beginners,"Freud, Sigmund, 1856-1939; Tridon, André, 1877-1922 [Author of introduction, etc.]; Eder, M. D. (Montague David), 1866-1936 [Translator]",B
015490,"The Young Lady's Mentor
A Guide to the Formation of Character. In a Series of Letters to Her Unknown Friends",Anonymous,H
015510,"Advice to Young Men
And (Incidentally) to Young Women in the Middle and Higher Ranks of Life. In a Series of Letters, Addressed to a Youth, a Bachelor, a Lover, a Husband, a Father, a Citizen, or a Subject.","Cobbett, William, 1763-1835",B
015516,"The Religions of Japan, from the Dawn of History to the Era of Méiji","Griffis, William Elliot, 1843-1928",B
015545,The Basis of Morality,"Besant, Annie, 1847-1933",B
015551,Stories from Le Morte D'Arthur and the Mabinogion,"Clay, Beatrice E. (Beatrice Elizabeth)",G
015563,"Reason and Faith; Their Claims and Conflicts
From The Edinburgh Review, October 1849, Volume 90, No. CLXXXII. (Pages 293-356)","Rogers, Henry, 1806-1877",B
015568,The Law and the Word,"Troward, T. (Thomas), 1847-1916",B
015572,"A Leap in the Dark
A Criticism of the Principles of Home Rule as Illustrated by the
Bill of 1893","Dicey, A. V. (Albert Venn), 1835-1922",J
015590,Rough Stone Monuments and Their Builders,"Peet, T. Eric (Thomas Eric), 1882-1934",G
015595,Vocational Guidance for Girls,"Dickson, Marguerite",H
015609,"The American Missionary — Volume 44, No. 04, April, 1890",Various,B
015616,Hero Tales,"Baldwin, James, 1841-1925",G
015647,"The American Missionary — Volume 44, No. 05, May, 1890",Various,B
015666,"The American Missionary — Volume 48, No. 10, October, 1894",Various,B
015675,"A Voyage to New Holland, Etc. in the Year 1699","Dampier, William, 1651-1715",G
015681,Constructive Imperialism,"Milner, Alfred Milner, Viscount, 1854-1925",J
015685,"A Continuation of a Voyage to New Holland, Etc. in the Year 1699","Dampier, William, 1651-1715",G
015687,Little Essays of Love and Virtue,"Ellis, Havelock, 1859-1939",H
015691,Woman in Modern Society,"Barnes, Earl, 1861-1935",J
015693,T. De Witt Talmage as I Knew Him,"Talmage, T. De Witt (Thomas De Witt), 1832-1902; Talmage, Eleanor McCutcheon Collier, 1858?-1902",B
015696,Superstition unveiled,"Southwell, Charles, 1814-1860",B
015713,"What Philately Teaches
A Lecture Delivered before the Section on Philately of the Brooklyn Institute of Arts and Sciences, February 24, 1899","Luff, John N. (John Nicholas), 1860-1938",H
015730,A Short History of a Long Travel from Babylon to Bethel,"Crisp, Stephen, 1628-1692; Brinton, Anna Cox [Editor]",B
015759,"Crowds
A Moving-Picture of Democracy","Lee, Gerald Stanley, 1862-1944",H
015768,The Gist of Swedenborg,"Swedenborg, Emanuel, 1688-1772; Smyth, Julian Kennedy, 1856-1921 [Editor]; Wunsch, William F. (William Frederic), 1882-1969 [Editor]",B
015771,"The Bible Period by Period
A Manual for the Study of the Bible by Periods","Tidwell, Josiah Blake, 1870-1946",B
015776,The Economic Consequences of the Peace,"Keynes, John Maynard, 1883-1946",H
015777,"A Voyage Towards the South Pole and Round the World, Volume 1","Cook, James, 1728-1779; Furneaux, Tobias, 1735-1781 [Contributor]",G
015780,An Outline of the History of Christian Thought Since Kant,"Moore, Edward Caldwell, 1857-1943",B
015792,Folk lore,"Napier, James, 1810-1884",G
015800,"How to Teach Religion
Principles and Methods","Betts, George Herbert, 1868-1934",B
015803,Crime and Its Causes,"Morrison, William Douglas, 1852-1943",H
015812,The Testimony of the Bible Concerning the Assumptions of Destructive Criticism,"Wishard, S. E. (Samuel Ellis), 1825-1915",B
015822,"The Faithful Steward
Or, Systematic Beneficence an Essential of Christian Character","Clark, Sereno D. (Sereno Dickenson)",B
015835,"William Lilly's History of His Life and Times, from the Year 1602 to 1681","Lilly, William, 1602-1681; Ashmole, Elias, 1617-1692 [Editor]",B
015836,"Expositions of Holy Scripture
Ezekiel, Daniel, and the Minor Prophets. St. Matthew Chapters I to VIII","Maclaren, Alexander, 1826-1910",B
015858,The Social Emergency: Studies in Sex Hygiene and Morals,"Foster, William Trufant, 1879-1950 [Editor]; Eliot, Charles William, 1834-1926 [Commentator]",H
015861,"The Things Which Remain
An Address To Young Ministers","Goodsell, Daniel A. (Daniel Ayres), 1840-1909",B
015863,"A Compilation of the Messages and Papers of the Presidents. Volume 8, part 3: Grover Cleveland, First Term","Cleveland, Grover, 1837-1908; Richardson, James D. (James Daniel), 1843-1914 [Editor]",J
015869,A Voyage Towards the South Pole and Round the World Volume 2,"Cook, James, 1728-1779; Furneaux, Tobias, 1735-1781 [Contributor]",G
015870,"'Of Genius', in The Occasional Paper, and Preface to The Creation","Hill, Aaron, 1685-1750; Pahl, Gretchen Graf [Commentator]",B
015874,"Old Testament Legends
Being stories out of some of the less-known apocryphal books of the Old Testament","James, M. R. (Montague Rhodes), 1862-1936",B
015877,Thoughts of Marcus Aurelius Antoninus,"Marcus Aurelius, Emperor of Rome, 121-180; Long, George, 1800-1879 [Translator]",B
015887,"The American Missionary — Volume 49, No. 03, March, 1895",Various,B
015909,"The American Missionary — Volume 44, No. 01, January, 1890",Various,B
015914,"The American Missionary — Volume 43, No. 11, November, 1889",Various,B
015923,"The Boy and the Sunday School
A Manual of Principle and Method for the Work of the Sunday School with Teen Age Boys","Alexander, John L., 1878-1932; Lawrance, Marion, 1850-1924 [Author of introduction, etc.]",B
015939,Definition & Reality in the General Theory of Political Economy,"Cool, Thomas",H
015962,Essays on Political Economy,"Bastiat, Frédéric, 1801-1850",H
015968,The Grounds of Christianity Examined by Comparing The New Testament with the Old,"English, George Bethune, 1787-1828",B
016036,"The American Missionary — Volume 44, No. 06, June, 1890",Various,B
016042,The Wonder Book of Bible Stories,"Marshall, Logan, 1884-1937 [Editor]",B
016044,"Earths In Our Solar System Which Are Called Planets, and Earths In The Starry Heaven Their Inhabitants, And The Spirits And Angels There","Swedenborg, Emanuel, 1688-1772",B
016047,"The Power of Womanhood, or Mothers and Sons
A Book For Parents, And Those In Loco Parentis","Hopkins, Ellice, 1836-1904",H
016058,Occult Chemistry: Clairvoyant Observations on the Chemical Elements,"Besant, Annie, 1847-1933; Leadbeater, C. W. (Charles Webster), 1854-1934; Sinnett, A. P. (Alfred Percy), 1840-1921 [Editor]",B
016060,"The American Missionary — Volume 45, No. 02, February, 1891",Various,B
016076,Preaching and Paganism,"Fitch, Albert Parker, 1877-1944",B
016083,"The American Missionary — Volume 43, No. 01, January, 1889",Various,B
016084,"The American Missionary — Volume 43, No. 02, February, 1889",Various,B
016103,"The American Missionary — Volume 43, No. 03, March, 1889",Various,B
016104,"The American Missionary — Volume 43, No. 04, April, 1889",Various,B
016106,"What Is Free Trade?
An Adaptation of Frederic Bastiat's ""Sophismes Éconimiques"" Designed for the American Reader","Bastiat, Frédéric, 1801-1850; Del Mar, Alexander, 1836-1926 [Translator]",H
016118,"The American Missionary — Volume 43, No. 05, May, 1889",Various,B
016135,Safe Marriage: A Return to Sanity,"Rout, Ettie Annie, 1877-1936; Lane, William Arbuthnot, Sir, 1856-1943 [Commentator]",H
016141,"The American Missionary — Volume 43, No. 06, June, 1889",Various,B
016147,"The American Missionary — Volume 43, No. 07, July, 1889",Various,B
016153,"The American Missionary — Volume 43, No. 08, August, 1889",Various,B
016154,"The American Missionary — Volume 43, No. 09, September, 1889",Various,B
016159,"The American Missionary — Volume 43, No. 10, October, 1889",Various,B
016172,"The American Missionary — Volume 43, No. 12, December, 1889",Various,B
016184,His Life: A Complete Story in the Words of the Four Gospels,"Barton, William E. (William Eleazar), 1861-1930; Soares, Theodore Gerald, 1869-; Strong, Sydney, 1860-1938",B
016216,"The American Missionary — Volume 50, No. 08, August, 1896",Various,B
016221,The Spirit of Youth and the City Streets,"Addams, Jane, 1860-1935",H
016242,The Purpose of the Papacy,"Vaughan, John S. (John Stephen), 1853-1925",B
016254,The Fertility of the Unfit,"Chapple, W. A. (William Allan), 1864-1936; Waddell, Rutherford, 1849-1932 [Commentator]",H
016266,"Harvard Psychological Studies, Volume 1
Containing Sixteen Experimental Investigations from the Harvard Psychological Laboratory.","Münsterberg, Hugo, 1863-1916 [Editor]",B
016269,Thought-Forms,"Besant, Annie, 1847-1933; Leadbeater, C. W. (Charles Webster), 1854-1934",B
016276,"The Power of Faith
Exemplified In The Life And Writings Of The Late Mrs. Isabella Graham.","Graham, Isabella, 1742-1814",B
016285,The Way of Salvation in the Lutheran Church,"Gerberding, G. H. (George Henry), 1847-1927; Rhodes, M. (Mosheim), 1837-1924 [Commentator]",B
016290,"The Bible Book by Book
A Manual for the Outline Study of the Bible by Books","Tidwell, Josiah Blake, 1870-1946",B
016295,"The Vedanta-Sutras with the Commentary by Sankaracarya
Sacred Books of the East, Volume 1","Thibaut, G. (George), 1848-1914 [Translator]; Sankaracarya [Commentator]",B
016305,"Crayon and Character: Truth Made Clear Through Eye and Ear
Or, Ten-Minute Talks with Colored Chalks","Griswold, B. J. (Bert Joseph), 1873-1927",B
016306,Jacob Behmen: An Appreciation,"Whyte, Alexander, 1836-1921",B
016307,The Ascent of the Soul,"Bradford, Amory H. (Amory Howe), 1846-1911",B
016309,Paradoxes of Catholicism,"Benson, Robert Hugh, 1871-1914",B
016316,Outdoor Sports and Games,"Miller, Claude Harris, 1875-",G
016320,"If Not Silver, What?","Bookwalter, John W. (John Wesley), 1837-1915",H
016322,"Luther Examined and Reexamined
A Review of Catholic Criticism and a Plea for Revaluation","Dau, W. H. T. (William Herman Theodore), 1864-1944",B
016327,"At Home and Abroad; Or, Things and Thoughts in America and Europe","Fuller, Margaret, 1810-1850; Fuller, Arthur B. (Arthur Buckminster), 1822-1862 [Editor]",G
016330,The Young Priest's Keepsake,"Phelan, Michael J.",B
016377,The blue book of chess,"Staunton, Howard, 1810-1874",G
016406,An Introduction to Philosophy,"Fullerton, George Stuart, 1859-1925",B
016423,"A Coal From The Altar, To Kindle The Holy Fire of Zeale
In a Sermon Preached at a Generall Visitation at Ipswich","Ward, Samuel, 1577-1640",B
016424,"Some Christian Convictions
A Practical Restatement in Terms of Present-Day Thinking","Coffin, Henry Sloane, 1877-1954",B
016461,"A Bird's-Eye View of the Bible
Second Edition","Palmer, Frank Nelson; Chapman, J. Wilbur (John Wilbur), 1859-1918 [Commentator]",B
